0,36.737,0.58857,0.12,0.021429,0.55429,0.74857,2.9271,7.82,17.95,43.25,45.21,46.02,48.82,48.09,0.08,0.1,0.2,0.22,0.09,0.1,0.05,0.08,0.05,0.02,0,0,0,0,0,0.07,0.57,0.75,0.78,0.87,0.84,0.92,0.88,0.61,0.59,0.7,0.74,0.8,0,0.52,2.14,4.21,4.88,8.12,9.91,0,0.45,1.35,2.79,3.02,5.73,7.15
0,22.261,0.67857,0.15286,0.051429,0.59143,0.80857,2.6029,4.37,6.68,14.63,33.48,34.66,31,31.01,0.24,0.1,0.18,0.26,0.15,0.1,0.04,0.24,0.08,0.04,0,0,0,0,0,0.45,0.52,0.72,0.83,0.79,0.83,0.76,0.89,0.81,0.69,0.78,0.82,0.91,0,0.5,1.62,4.9,6.23,5.78,7.21,0,0.05,0.95,3.69,4.54,4.05,4.94
0,30.436,0.67714,0.11,0.037143,0.48286,0.8,1.9871,16.43,14.55,29.24,42.18,32.02,37.41,41.22,0.15,0.14,0.17,0.16,0.09,0.05,0.01,0.15,0.05,0.06,0,0,0,0,0,0.16,0.36,0.71,0.74,0.72,0.69,0.81,0.86,0.77,0.68,0.83,0.82,0.83,0,0.31,1.47,3.62,4.14,5.24,6.55,0,0.15,1.01,2.37,2.67,3.18,4.53
0,2.4657,1,0.12857,0.12857,0.097143,0.87143,0.0028571,3.38,2.92,2.17,2.44,2.07,1.95,2.33,0.84,0.05,0,0.01,0,0,0,0.84,0.05,0,0.01,0,0,0,0,0.08,0.14,0.2,0.07,0.03,0.16,0.16,0.95,1,0.99,1,1,1,0,0.08,0.15,0.23,0.11,0.03,0.19,0,0,0,0,0.02,0,0
0,33.11,0.61571,0.13429,0.02,0.58571,0.74,3.1543,13.26,19.24,34.26,32.88,38.65,49.11,44.37,0.05,0.15,0.3,0.16,0.14,0.13,0.01,0.05,0.05,0.04,0,0,0,0,0,0.2,0.6,0.67,0.83,0.91,0.89,0.88,0.77,0.6,0.75,0.73,0.68,0.77,0,0.34,2.53,3.94,5.87,9.76,9.82,0,0.14,1.71,2.71,3.83,6.81,6.88
0,34.373,0.67571,0.10857,0.035714,0.6,0.75429,2.2157,9.43,14.64,45.08,40.97,36.31,44.58,49.6,0.04,0.18,0.23,0.15,0.05,0.08,0.03,0.04,0.14,0.07,0,0,0,0,0,0.23,0.51,0.83,0.88,0.88,0.87,0.95,0.81,0.52,0.67,0.84,0.78,0.71,0,0.44,2.2,3.98,4.46,6.34,8.22,0,0.21,1.41,2.32,2.39,3.88,5.3
0,15.777,0.76,0.075714,0.044286,0.64286,0.91857,1.5857,7.11,7.78,12.35,21.9,20.26,19.12,21.92,0.23,0.08,0.07,0.1,0.03,0.01,0.01,0.23,0.08,0,0,0,0,0,0,0.43,0.64,0.82,0.87,0.85,0.89,0.76,0.92,0.93,0.89,0.97,0.99,0.97,0,0.61,1.63,3.77,4.38,4.46,5.31,0,0.18,0.85,2.46,2.52,2.32,2.77
0,15.804,0.71857,0.10429,0.041429,0.59286,0.89,1.1357,8.33,6.95,11.2,18.03,22.53,22.37,21.22,0.22,0.13,0.13,0.13,0.07,0.03,0.02,0.22,0.06,0.01,0,0,0,0,0,0.39,0.54,0.77,0.78,0.78,0.89,0.77,0.87,0.87,0.87,0.92,0.95,0.98,0,0.49,1.15,2.54,3.43,4.09,4.33,0,0.1,0.48,1.2,1.83,2.29,2.05
0,15.333,0.93,0.06,0.047143,0.31143,0.83429,0.091429,18.01,15.66,12.73,10.56,17.18,17.64,15.55,0.31,0.09,0.01,0,0.01,0,0,0.31,0.02,0,0,0,0,0,0,0.51,0.27,0.41,0.38,0.28,0.33,0.57,0.79,0.9,0.94,0.87,0.87,0.9,0,0.56,0.31,0.58,0.84,0.56,0.73,0,0.05,0.03,0.04,0.27,0.1,0.15
0,7.6386,0.87143,0.05,0.042857,0.38143,0.95,0.35571,5.19,5.72,5.14,5.73,8.24,9.48,13.97,0.26,0.04,0.04,0.01,0,0,0,0.26,0.04,0,0,0,0,0,0,0.22,0.31,0.35,0.49,0.63,0.67,0.74,0.96,0.96,0.99,1,1,1,0,0.25,0.42,0.47,1.22,1.69,2.85,0,0.03,0.09,0.06,0.38,0.62,1.31
0,47.107,0.62143,0.12857,0.024286,0.49714,0.59143,3.4986,39.83,31.63,42.79,47.18,57.62,50.43,60.27,0.09,0.06,0.18,0.3,0.14,0.09,0.04,0.09,0.04,0.01,0.03,0,0,0,0,0.08,0.4,0.61,0.79,0.81,0.79,0.59,0.72,0.63,0.46,0.51,0.64,0.59,0,0.12,1.4,3.73,7.45,8.41,11.98,0,0.04,0.86,2.68,5.54,6.2,9.17
0,16.056,0.78714,0.10571,0.074286,0.47286,0.87714,1.0586,14.44,10.04,15.07,14.37,15.6,23.48,19.39,0.29,0.3,0.06,0.03,0.01,0.05,0,0.29,0.21,0.01,0.01,0,0,0,0,0.28,0.43,0.46,0.61,0.77,0.76,0.64,0.69,0.93,0.97,0.99,0.94,0.98,0,0.51,1.09,1.5,2.35,3.66,3.82,0,0.23,0.63,0.89,1.47,2.12,2.07
0,21.593,0.75571,0.077143,0.027143,0.53286,0.85143,0.87714,31.02,21.57,15.64,18.63,21.43,21.91,20.95,0.18,0.08,0.05,0.11,0.06,0.04,0.02,0.18,0.01,0,0,0,0,0,0,0.19,0.35,0.65,0.81,0.83,0.9,0.58,0.79,0.91,0.88,0.9,0.93,0.97,0,0.21,0.88,1.97,2.76,3.83,4.03,0,0.02,0.48,0.95,1.24,1.71,1.74
0,6.8786,0.92857,0.064286,0.054286,0.44,0.93571,0.18286,3.79,5.13,5.48,6.73,8.53,8.88,9.61,0.19,0.19,0.05,0.01,0.01,0,0,0.19,0.17,0.02,0,0,0,0,0,0.34,0.3,0.56,0.6,0.63,0.65,0.81,0.81,0.95,0.99,0.99,1,1,0,0.34,0.35,0.88,1.32,1.47,1.72,0,0,0.04,0.13,0.37,0.33,0.41
0,27.733,0.64143,0.14,0.044286,0.57286,0.76143,2.52,7.57,10.77,30.56,35.24,39.74,34.98,35.27,0.2,0.09,0.28,0.12,0.13,0.09,0.07,0.2,0.07,0.04,0,0,0,0,0,0.11,0.74,0.71,0.83,0.8,0.82,0.77,0.86,0.62,0.74,0.7,0.8,0.84,0,0.13,3.24,5.49,5.58,6.31,6.59,0,0.02,2.12,4.04,3.56,3.92,3.98
0,11.071,0.89,0.08,0.068571,0.40286,0.92,0.58714,6.21,8.01,11.03,11.33,13.2,12.93,14.79,0.26,0.22,0.05,0.01,0.02,0,0,0.26,0.17,0.04,0.01,0,0,0,0,0.2,0.24,0.44,0.55,0.67,0.72,0.74,0.78,0.95,0.99,0.98,1,1,0,0.41,0.63,1.04,1.8,2.08,2.77,0,0.21,0.36,0.54,0.95,0.8,1.25
0,4.1071,0.97571,0.067143,0.062857,0.18286,0.93286,0.067143,4.22,3.87,3.59,3.63,4.13,5.17,4.14,0.41,0.02,0.03,0.01,0,0,0,0.41,0.01,0.02,0,0,0,0,0,0.19,0.15,0.17,0.25,0.27,0.25,0.59,0.98,0.97,0.99,1,1,1,0,0.2,0.21,0.39,0.49,0.49,0.44,0,0.01,0.02,0.2,0.08,0.1,0.06
0,33.22,0.65143,0.09,0.011429,0.54429,0.81571,2.81,10.88,17.39,28.1,42.58,47.98,40.44,45.17,0.02,0.1,0.14,0.18,0.09,0.07,0.03,0.02,0.05,0.01,0,0,0,0,0,0.16,0.46,0.72,0.81,0.8,0.86,0.96,0.89,0.81,0.69,0.72,0.83,0.81,0,0.39,1.96,4.25,6.68,6.1,7.59,0,0.23,1.38,3.19,5.15,4.43,5.29
0,26.763,0.59857,0.14571,0.044286,0.63,0.79286,2.4457,7.87,10.17,20.38,34.57,38.27,40.64,35.44,0.17,0.24,0.21,0.25,0.1,0.02,0.03,0.17,0.1,0.03,0.01,0,0,0,0,0.21,0.64,0.88,0.88,0.91,0.89,0.82,0.76,0.77,0.69,0.78,0.82,0.91,0,0.33,1.52,3.72,5.66,8.17,6.8,0,0.12,0.78,2.23,3.78,5.82,4.39
0,7.2414,0.93571,0.095714,0.094286,0.39143,0.90429,0.17,7.05,5.26,6.26,6.38,7.12,8.49,10.13,0.56,0.06,0.05,0,0,0,0,0.56,0.06,0.04,0,0,0,0,0,0.15,0.3,0.45,0.51,0.64,0.69,0.44,0.94,0.95,1,1,1,1,0,0.15,0.34,0.72,0.95,1.38,2.12,0,0,0.01,0.14,0.19,0.25,0.6
1,5.5529,1,0.52143,0.52143,0.31857,0.47857,0,2.38,3.13,4.49,5.54,6.6,7.82,8.91,0.99,0.63,0.64,0.39,0.34,0.39,0.27,0.99,0.63,0.64,0.39,0.34,0.39,0.27,0,0.05,0.18,0.41,0.51,0.48,0.6,0.01,0.37,0.36,0.61,0.66,0.61,0.73,0,0.05,0.21,0.77,1.16,1.25,2.05,0,0,0,0,0,0,0
1,9.8771,0.94714,0.21143,0.20714,0.14571,0.78429,2.1557,2.97,3.3,4.59,11.72,16.04,16.69,13.83,1,0.37,0.03,0.06,0.02,0,0,1,0.37,0.03,0.04,0.01,0,0,0,0.08,0.16,0.19,0.22,0.25,0.12,0,0.63,0.97,0.94,0.97,0.99,0.99,0,0.08,0.53,3.26,4.6,4.24,3.81,0,0,0.35,3,4.29,3.88,3.57
1,4.38,1,0.11,0.11,0.37286,0.89,0,2.99,3.24,3.51,4.17,5.16,5.45,6.14,0.6,0,0.12,0.03,0.01,0,0.01,0.6,0,0.12,0.03,0.01,0,0.01,0,0.12,0.31,0.36,0.58,0.57,0.67,0.4,1,0.88,0.97,0.99,1,0.99,0,0.12,0.34,0.46,0.96,1.06,1.27,0,0,0,0,0,0,0
1,4.85,1,0.18286,0.18286,0.46429,0.81714,0.0057143,2.75,3.07,4.08,4.7,5.66,6.29,7.4,0.5,0.31,0.27,0.06,0.08,0.03,0.03,0.5,0.31,0.27,0.06,0.08,0.03,0.03,0,0.19,0.41,0.53,0.64,0.74,0.74,0.5,0.69,0.73,0.94,0.92,0.97,0.97,0,0.19,0.52,0.83,1.27,1.69,2.18,0,0,0,0,0,0.03,0.01
1,6.9329,0.97143,0.11714,0.11143,0.041429,0.87571,1.1571,4.57,3.3,5.42,9.67,11.23,8.04,6.3,0.64,0.01,0.12,0.03,0.02,0,0,0.64,0.01,0.11,0.01,0.01,0,0,0,0,0.03,0.09,0.08,0.03,0.06,0.36,0.99,0.88,0.96,0.94,1,1,0,0.03,0.35,2.12,2.9,1.98,1.09,0,0.03,0.31,1.99,2.81,1.94,1.02
1,5.5957,1,0.47714,0.47714,0.33857,0.52286,0,2.3,3.38,4.62,5.5,6.69,7.76,8.92,0.93,0.61,0.6,0.33,0.34,0.34,0.19,0.93,0.61,0.6,0.33,0.34,0.34,0.19,0,0.02,0.16,0.43,0.47,0.57,0.72,0.07,0.39,0.4,0.67,0.66,0.66,0.81,0,0.02,0.19,0.67,1.01,1.45,2.21,0,0,0,0,0,0,0
1,6.8014,0.95143,0.38286,0.36429,0.32714,0.61714,0.022857,2.95,3.65,5.83,7.36,8.37,9.28,10.17,0.96,0.42,0.44,0.33,0.24,0.2,0.09,0.96,0.42,0.44,0.27,0.23,0.15,0.08,0,0.11,0.14,0.31,0.47,0.52,0.74,0.04,0.58,0.56,0.67,0.76,0.8,0.91,0,0.11,0.19,0.48,0.99,1.05,1.93,0,0,0.02,0.07,0.03,0.02,0.02
1,4.2014,1,0.18857,0.18857,0.36143,0.81143,0,2.04,3.26,3.61,3.88,4.86,5.95,5.81,0.64,0.39,0.19,0.06,0.02,0.02,0,0.64,0.39,0.19,0.06,0.02,0.02,0,0,0.11,0.21,0.43,0.55,0.61,0.62,0.36,0.61,0.81,0.94,0.98,0.98,1,0,0.11,0.24,0.58,0.88,1.28,1.4,0,0,0,0,0,0,0
1,4.04,1,0.14429,0.14429,0.47714,0.85571,0,1.9,2.45,3.26,4.07,4.77,5.7,6.13,0.67,0.05,0.17,0.07,0.02,0.01,0.02,0.67,0.05,0.17,0.07,0.02,0.01,0.02,0,0.31,0.39,0.54,0.66,0.76,0.68,0.33,0.95,0.83,0.93,0.98,0.99,0.98,0,0.31,0.43,0.86,1.17,1.53,1.66,0,0,0,0,0,0,0
1,11.376,0.53714,0.27571,0.10714,0.51143,0.71286,1.9343,4.29,3.24,4.5,9.26,15.43,21.58,21.33,0.64,0.45,0.21,0.15,0.19,0.18,0.11,0.64,0.03,0.06,0.01,0.01,0,0,0,0.42,0.35,0.58,0.64,0.78,0.81,0.36,0.55,0.79,0.85,0.81,0.79,0.84,0,0.42,0.45,1.72,3.86,6.81,7.28,0,0,0.04,0.95,2.73,4.97,4.85
1,5.5014,1,0.45286,0.45286,0.35286,0.54714,0,2.3,3.17,4.48,5.33,6.53,7.88,8.82,0.96,0.58,0.54,0.33,0.33,0.24,0.19,0.96,0.58,0.54,0.33,0.33,0.24,0.19,0,0.07,0.21,0.43,0.5,0.6,0.66,0.04,0.42,0.46,0.67,0.67,0.76,0.81,0,0.07,0.23,0.74,1.01,1.59,2,0,0,0,0,0,0,0
1,6.3529,1,0.65714,0.65571,0.27714,0.34286,0.0028571,2.72,3.55,4.8,6.45,7.39,8.96,10.6,1,0.8,0.64,0.61,0.58,0.5,0.47,1,0.8,0.64,0.61,0.58,0.5,0.46,0,0.1,0.27,0.27,0.37,0.41,0.52,0,0.2,0.36,0.39,0.42,0.5,0.53,0,0.1,0.5,0.69,1.18,1.65,2.4,0,0,0,0,0,0.01,0.01
1,7.24,1,0.67286,0.66571,0.25,0.32714,0.012857,2.97,4.36,5.75,7.12,8.63,10.24,11.61,1,0.81,0.71,0.63,0.56,0.57,0.43,1,0.81,0.67,0.63,0.55,0.57,0.43,0,0.07,0.18,0.24,0.38,0.4,0.48,0,0.19,0.29,0.37,0.44,0.43,0.57,0,0.07,0.31,0.49,1.04,1.21,1.82,0,0,0.06,0,0.01,0,0.02
1,6.8043,0.96714,0.41143,0.37714,0.32,0.58857,0.26143,2.83,3.68,4.81,6.71,8.58,9.34,11.68,0.97,0.61,0.44,0.3,0.25,0.19,0.12,0.97,0.6,0.44,0.24,0.18,0.12,0.09,0,0.03,0.15,0.34,0.51,0.56,0.65,0.03,0.39,0.56,0.7,0.75,0.81,0.88,0,0.04,0.19,0.77,1.59,1.92,2.85,0,0.01,0.01,0.2,0.53,0.33,0.75
1,6.5729,0.99286,0.56143,0.53143,0.34,0.43714,0.13571,2.52,3.88,5.26,6.33,8.1,8.96,10.96,1,0.6,0.73,0.52,0.46,0.38,0.24,1,0.56,0.68,0.51,0.4,0.34,0.23,0,0.06,0.17,0.38,0.47,0.6,0.7,0,0.4,0.27,0.48,0.54,0.62,0.75,0,0.11,0.27,0.7,1.37,1.8,3.01,0,0.05,0.04,0.04,0.2,0.07,0.55
1,17.803,0.85286,0.23,0.16143,0.20857,0.73,4.3314,3.77,3.76,10.93,21.76,31.16,26.61,26.63,0.62,0.15,0.32,0.24,0.15,0.06,0.07,0.62,0.1,0.21,0.09,0.06,0.01,0.04,0,0.08,0.17,0.21,0.31,0.29,0.4,0.38,0.85,0.67,0.73,0.73,0.89,0.86,0,0.09,1.06,5.13,9.62,8.54,8.58,0,0.01,0.86,4.85,9.05,7.87,7.68
1,15.559,0.82429,0.31571,0.27571,0.26857,0.66143,3.89,4.83,3.66,5.88,18.43,24.87,26.24,25,0.91,0.6,0.26,0.22,0.14,0.08,0,0.91,0.6,0.25,0.1,0.06,0.01,0,0,0.02,0.1,0.27,0.43,0.45,0.61,0.09,0.4,0.74,0.78,0.79,0.87,0.96,0,0.02,0.56,4.23,8.03,9.02,9.02,0,0,0.43,3.83,7.23,8.16,7.58
1,8.9857,0.94,0.46857,0.31571,0.28714,0.53143,1.6657,2.64,3.37,4.74,8.34,12.45,14.73,16.63,0.96,0.51,0.4,0.41,0.41,0.32,0.27,0.96,0.48,0.31,0.18,0.14,0.08,0.06,0,0.1,0.25,0.33,0.39,0.46,0.48,0.04,0.49,0.6,0.59,0.59,0.68,0.73,0,0.13,0.43,2,3.97,4.34,5.84,0,0.03,0.11,1.32,2.99,3.1,4.11
1,7.52,0.98286,0.10857,0.1,0.022857,0.87857,1.3929,2.98,3.12,5.93,11.48,12.45,8.2,8.48,0.59,0.07,0.1,0,0,0,0,0.59,0.05,0.06,0,0,0,0,0,0.01,0.01,0.07,0.03,0.03,0.01,0.41,0.93,0.9,0.96,0.96,1,0.99,0,0.05,0.58,2.82,2.58,1.92,2.04,0,0.04,0.57,2.72,2.54,1.86,2.02
1,10.646,0.98714,0.13,0.12429,0.04,0.83857,1.1786,3.96,7.23,9.23,8.42,14.62,16.45,14.61,0.69,0.01,0.13,0.02,0.02,0.02,0.02,0.69,0.01,0.12,0.01,0.01,0.01,0.02,0,0.11,0.06,0.01,0.03,0.04,0.03,0.3,0.95,0.83,0.97,0.93,0.96,0.93,0,0.11,0.21,1.09,2.03,3.31,1.86,0,0,0.14,1.07,1.98,3.23,1.83
